License,DBAName,Address,City,State,Zip,Latitude,Longitude
2658219.0,CASATI'S,444 W FULLERTON PKWY ,CHICAGO,IL,60614.0,41.92568726351064,-87.64095823958841
2658221.0,"ALLEY COFFEE, LLC",1152 W TAYLOR ST ,CHICAGO,IL,60607.0,41.86953212959897,-87.65634542207809
2658225.0,SUPERMERCARDO MI BARRIOS,4359 S CAMPBELL AVE ,CHICAGO,IL,60632.0,41.813937680167534,-87.68692201398741
2658241.0,RUCKER CAFE,2024 W 119TH ST ,CHICAGO,IL,60643.0,41.67745516940914,-87.67172243645166
2658247.0,FLAME'S FISH & CHICKEN,9454 S COTTAGE GROVE AVE ,CHICAGO,IL,60619.0,41.72251869461573,-87.60463680899302
2658249.0,TBD,222 W RANDOLPH ST ,CHICAGO,IL,60606.0,41.884575251927245,-87.63458188985176
2658250.0,DOLLAR TREE #06898,3401 W CHICAGO AVE ,CHICAGO,IL,60651.0,41.89539633188289,-87.71149517525329
2658272.0,TAQUERIA PICAZO,9710 S COMMERCIAL AVE ,CHICAGO,IL,60617.0,41.71874410804698,-87.55117213195877
2658305.0,SALSA  PICANTE,949 N WESTERN AVE ,CHICAGO,IL,60622.0,41.89902106934802,-87.6867792752013
2658311.0,LA BOULANGERIE,3129 W LOGAN BLVD ,CHICAGO,IL,60647.0,41.927864202687005,-87.7061618818839
2658340.0,FOODA -UIC,1200 W HARRISON ST ,CHICAGO,IL,60607.0,41.87438864350036,-87.65695888878065
2658379.0,REAL GOOD STUFF CO.,1321 W LAKE ST ,CHICAGO,IL,60607.0,41.88534982974968,-87.65973207609751
2658395.0,THE BANANA LEAF CORPORATION,1948 E 79TH ST ,CHICAGO,IL,60649.0,41.75171043268835,-87.5764686289653
2658408.0,JEANNIES FLAN INC.,6032 N OTTAWA ,CHICAGO,IL,60631.0,41.98967016739997,-87.81887319693584
2658410.0,RANGOLI-INDIAN CUISINE,2413-2415 N CLARK ST ,CHICAGO,IL,60614.0,41.92600218310954,-87.64058188857003
2658415.0,ODA MEDITERRANEAN CUISINE,5657-5659 N CLARK ST ,CHICAGO,IL,60660.0,41.984972169276034,-87.66892851302207
2658434.0,WOODWIND,259 E ERIE ST ,CHICAGO,IL,60611.0,41.89408538066317,-87.62040431002174
2658435.0,WOODWIND,259 E ERIE ST ,CHICAGO,IL,60611.0,41.89408538066317,-87.62040431002174
2658436.0,WOODWIND,259 E ERIE ST ,CHICAGO,IL,60611.0,41.89408538066317,-87.62040431002174
2658437.0,WOODWIND,259 E ERIE ST ,CHICAGO,IL,60611.0,41.89408538066317,-87.62040431002174
2658446.0,HEXE COFFEE,2832 N CLYBOURN AVE ,CHICAGO,IL,60618.0,41.932769047801315,-87.67901049486147
2658452.0,FOODA - BRADLEY BUSINESS CENTER,2500 W BRADLEY PL ,CHICAGO,IL,60618.0,41.94957580301943,-87.69089236752177
2658456.0,REACH FOR THE STARS CHILDCARE ACADEMY INC.,5365 W NORTH AVE ,CHICAGO,IL,60639.0,41.90932961007302,-87.76050078665449
2658471.0,Printers Row Wine Shop,719 S DEARBORN ST ,CHICAGO,IL,60605.0,41.87296971734309,-87.62900754620854
2658489.0,EL GRAN BURRITO EXPRESS #2,1950 W 87TH ST ,CHICAGO,IL,60620.0,41.73576687369632,-87.67239645656946
2658510.0,11 DINING,600 S PAULINA ST ,CHICAGO,IL,60612.0,41.87409300990204,-87.66925602002334
2658519.0,LAWRENCE GAS & SUPER MINI MART,4247-4259 W LAWRENCE AVE ,CHICAGO,IL,60630.0,41.96805658651493,-87.7348938853586
2658523.0,HARRISON'S CAFE & CLUBHOUSE,2415 W North AVE ,CHICAGO,IL,60647.0,41.91020303667789,-87.6878714688072
2658537.0,D CUISINE,2723 N CLARK ST ,CHICAGO,IL,60614.0,41.93203022749992,-87.64451901068291
2658556.0,WINGSTOP RESTAURANT,1637 N MILWAUKEE AVE ,CHICAGO,IL,60647.0,41.91122291121554,-87.67854693941312
2658560.0,STRINGS,1453 E 53RD ST ,CHICAGO,IL,60615.0,41.799427854046606,-87.58972048912777
2658561.0,"LA CASA DEL BORREGO, INC.",3002 S PULASKI RD ,CHICAGO,IL,60623.0,41.838571723634,-87.72454334680803
2658568.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658569.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658570.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658572.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658573.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658575.0,EUROSTARS MAGNIFICENT MILE,660 N STATE ST ,CHICAGO,IL,60654.0,41.89418322482492,-87.62828580708
2658583.0,DOLLAR TREE #06910,11037-11043 S KEDZIE AVE ,CHICAGO,IL,60655.0,41.692285596559145,-87.70070391157336
2658587.0,DOLLAR TREE,2118 W CERMAK RD ,CHICAGO,IL,60608.0,41.85223513192111,-87.67910256829393
2658588.0,STAR  NUTRICION,3148 N CENTRAL AVE ,CHICAGO,IL,60634.0,41.938197346160905,-87.76663309314422
2658593.0,FIRST STEPS TO SUCCESS,11045 S WENTWORTH AVE ,CHICAGO,IL,60628.0,41.6930159120977,-87.62776734622149
2658602.0,"DIRTY ROOT, INC",939 W RANDOLPH ,CHICAGO,IL,60607.0,41.884232073890814,-87.65125632895113
2658606.0,FOXTROT MARKET,1562 N WELLS ST ,CHICAGO,IL,60610.0,41.91094942148233,-87.63485130313555
2658608.0,FOXTROT MARKET,1562 N WELLS ST ,CHICAGO,IL,60610.0,41.91094942148233,-87.63485130313555
2658609.0,FOXTROT MARKET,1562 N WELLS ST ,CHICAGO,IL,60610.0,41.91094942148233,-87.63485130313555
2658621.0,LOS TACOS BOYS #1,1234 N HALSTED ST BLDG C,CHICAGO,IL,60642.0,41.90450210717989,-87.64826686780405
2658639.0,SENOR PAN CAFE,5059 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.931325649974134,-87.75383505327851
2658647.0,THE PURPLE PIG,444 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.890714480259966,-87.6242698742923
2658648.0,THE PURPLE PIG,444 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.890714480259966,-87.6242698742923
2658665.0,HUBBARD INN,5700 S CICERO AVE ,CHICAGO,IL,60638.0,41.78932932326538,-87.74164564419638
2658666.0,HUBBARD INN,5700 S CICERO AVE ,CHICAGO,IL,60638.0,41.78932932326538,-87.74164564419638
2658671.0,CATALINA CLUB,1060 W ADDISON ST ,CHICAGO,IL,60613.0,41.94731748901496,-87.65641794764645
2658672.0,LOU MALNATI'S,410 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.8898747912625,-87.62425976144405
2658673.0,LOU MALNATI'S,410 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.8898747912625,-87.62425976144405
2658718.0,TAZACOS GOURMET TACOS LLC,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2658729.0,MEGA FRIED CHICKEN AND FISH,4419 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.92424572942599,-87.73733169173367
2658730.0,"MIKEE'S 1-2-3, INC.",1311 W 18TH ST ,CHICAGO,IL,60608.0,41.85779542320371,-87.65945226651688
2658758.0,CYNTHIA'S GUMBO EXPRESS,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2658781.0,MAYFLOWER FOOD,2104-2108 S ARCHER AVE ,CHICAGO,IL,60616.0,41.854265303915895,-87.6321895067634
2658788.0,SENOR PAN CAFE,5055 W DIVERSEY AVE ,CHICAGO,IL,60639.0,41.93132774430297,-87.75368264650402
2658802.0,TACO MARIO'S,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2658824.0,NORI & WASABI,3109 N HALSTED ST ,CHICAGO,IL,60657.0,41.938181501829405,-87.64906967937408
2658842.0,CHICAGO HELICOPTER EXPERIENCE,2420 S HALSTED ST ,CHICAGO,IL,60608.0,41.84861331486634,-87.64664330114971
2658858.0,GROCERIES MI CUBA,5000 W FULTON ST ,CHICAGO,IL,60644.0,41.88580719533072,-87.75048285056644
2658877.0,LINDO MICHIOCANA,6808 W NORTH AVE ,CHICAGO,IL,60707.0,41.90912967114548,-87.79529634543768
2658879.0,BETTIE LOU'S,5633-5635 N ASHLAND AVE ,CHICAGO,IL,60660.0,41.9845361933454,-87.66969831454084
2658887.0,"BEST BBQ HOUSE, INC",2002 S WENTWORTH AVE ,CHICAGO,IL,60616.0,41.85528170377401,-87.63199264229414
2658892.0,PLATINUM COFFEE INC/DUNKIN DONUT BASKIN ROBBINS,6254 N WESTERN AVE ,CHICAGO,IL,60659.0,41.9957049513792,-87.68996400149155
2658899.0,HAPPY GROCERY,1065 W GRANVILLE AVE ,CHICAGO,IL,60660.0,41.99446931501553,-87.65812528718237
2658903.0,EUREST DINING SERVICES,8647 W HIGGINS RD ,CHICAGO,IL,60631.0,41.98716263225842,-87.84264485134257
2658904.0,PICNIC WINE & PROVISIONS,7301 N SHERIDAN RD ,CHICAGO,IL,60626.0,42.0140411322766,-87.6639709089456
2658917.0,MAMA LUNA RESTAURANT,5109 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.924025936997715,-87.75410892303567
2658929.0,ADRIANNE'S CATERING LLC,3501 N LINCOLN AVE ,CHICAGO,IL,60657.0,41.94525415835947,-87.67238979319876
2658933.0,SENOR PAN CAFE,4821 N ELSTON AVE ,CHICAGO,IL,60630.0,41.96856245387149,-87.74065931463221
2658934.0,NIBBLES & NOSH/MIDNIGHT MAC & CHEESERIE/XO MARSHMA,6977-6981 N SHERIDAN RD ,CHICAGO,IL,60626.0,42.00902867704193,-87.66188729620244
2658945.0,J AND L FOOD SERVICE,1639 W WALNUT ST BLDG  1ST/2ND,CHICAGO,IL,60612.0,41.88602080818594,-87.66851554031994
2658946.0,J AND L FOOD SERVICE,1639 W WALNUT ST BLDG  1ST/2ND,CHICAGO,IL,60612.0,41.88602080818594,-87.66851554031994
2658971.0,"MEATHEAD RESTAURANTS, LLC",3304 N WESTERN AVE ,CHICAGO,IL,60618.0,41.941476203444275,-87.68837416235483
2658977.0,POP-EE'S MINI MART,418 E 107TH ST ,CHICAGO,IL,60628.0,41.700132790049494,-87.61268791421949
2659009.0,FIVE STAR CERTIFIED,935 W 87TH ST ,CHICAGO,IL,60620.0,41.735908405707214,-87.64742288026997
2659012.0,FIVE STAR CERTIFIED,935 W 87TH ST ,CHICAGO,IL,60620.0,41.735908405707214,-87.64742288026997
2659019.0,ROLLED CHICAGO,3904 W 47TH ST ,CHICAGO,IL,60632.0,41.80800816145033,-87.72137541826052
2659028.0,REIS AND IRVYS,1801 W JACKSON BLVD ,CHICAGO,IL,60612.0,41.87743204716797,-87.67176793891191
2659029.0,ZAMZAM FOOD MART,3751 W ARMITAGE AVE ,CHICAGO,IL,60647.0,41.917119382390524,-87.72128754868629
2659031.0,PEAR CHEF,2300 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60616.0,41.85118706373913,-87.61911261124212
2659083.0,MAX FOOD,9444 S LAFAYETTE AVE ,CHICAGO,IL,60620.0,41.72211754719922,-87.62520590143788
2659107.0,CHICAGO WAFFLES,1400 S MICHIGAN AVE ,CHICAGO,IL,60605.0,41.86400154354981,-87.6242257291397
2659113.0,SENOR PAN CAFE,4612 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.92440234177882,-87.74231825957612
2659134.0,STEPPING STONES LEARNING INSTITUTION,8509-8511 S PULASKI RD ,CHICAGO,IL,60652.0,41.738222069489744,-87.72140189615803
2659138.0,THE GREAT AMERICAN BAGEL,1154 W MADISON ST ,CHICAGO,IL,60607.0,41.88173703022226,-87.65654694665614
2659155.0,CLARK,1952 W GARFIELD BLVD ,CHICAGO,IL,60609.0,41.79402872992721,-87.6740417664858
2659159.0,HASHI - CHOPSTICK'S,2835 N BROADWAY ,CHICAGO,IL,60657.0,41.93373294049025,-87.64442476241719
2659160.0,ALTHEA BY MKC,700 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.89497951109999,-87.62439997045513
2659161.0,ALTHEA BY MKC,700 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.89497951109999,-87.62439997045513
2659209.0,DAVID JENSON CATERING,1901 S Racine AVE ,CHICAGO,IL,60608.0,41.85657426972989,-87.65623946070303
2659213.0,BOX LUNCH CAFE,906 S HOMAN AVE ,CHICAGO,IL,60624.0,41.86981157522378,-87.71080135671747
2659225.0,MAXI BAKERY,8712 S COMMERCIAL AVE ,CHICAGO,IL,60617.0,41.736946606132356,-87.55156773617517
2659226.0,1800 LIQUORS,5439 S DAMEN AVE ,CHICAGO,IL,60609.0,41.79458551071768,-87.67417489245848
2659229.0,1800 LIQUORS,5439 S DAMEN AVE ,CHICAGO,IL,60609.0,41.79458551071768,-87.67417489245848
2659232.0,El Patron II,3233-3237 W Cermak RD ,CHICAGO,IL,60623.0,41.851642886500784,-87.7064081112397
2659235.0,NADA FOOD MART,559 N LARAMIE AVE ,CHICAGO,IL,60644.0,41.891033547074734,-87.75530964570333
2659333.0,SUSUPUATO RESTAURANT,6161 N BROADWAY ,CHICAGO,IL,60660.0,41.99409182900129,-87.66024611480586
2659343.0,SHAKE SHACK,316 W JACKSON BLVD ,CHICAGO,IL,60606.0,41.87820739827345,-87.63572044703741
2659344.0,SHAKE SHACK,316 W JACKSON BLVD ,CHICAGO,IL,60606.0,41.87820739827345,-87.63572044703741
2659350.0,YAKISOBA MISOYA,2852 N CLARK ST ,CHICAGO,IL,60657.0,41.934025827790535,-87.64604914362694
2659351.0,YAKISOBA MISOYA,2852 N CLARK ST ,CHICAGO,IL,60657.0,41.934025827790535,-87.64604914362694
2663419.0,KING  CATERING,324 N LEAVITT ,CHICAGO,IL,60612.0,41.88743405025222,-87.68184949426895
2663439.0,JIMMYS BEST FISH & CHICKEN,1347 E 87TH ST ,CHICAGO,IL,60619.0,41.736730601766894,-87.59114387212324
2663449.0,KENKEE RESTAURANT,2129 S CHINA PL ,CHICAGO,IL,60616.0,41.85387138887043,-87.63454197435672
2663484.0,LA TROPICANA FRESH MARKET,1005 N PULASKI RD ,CHICAGO,IL,60651.0,41.89922779688617,-87.72605226905088
2663519.0,TBA,1600 W CHICAGO AVE ,CHICAGO,IL,60622.0,41.896182324221726,-87.66735606423252
2663526.0,ELSIETECATERING,3817 S KEDZIE AVE ,CHICAGO,IL,60632.0,41.823818619688026,-87.70428542093514
2663532.0,CLUB NUTRICION LIA,3720 W 26TH ST ,CHICAGO,IL,60623.0,41.84444353922239,-87.71821191334412
2663535.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL,60660.0,41.99445003239287,-87.6596937931052
2663536.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL,60660.0,41.99445003239287,-87.6596937931052
2663537.0,FARM BAR EDGEWATER,1133 W GRANVILLE AVE ,CHICAGO,IL,60660.0,41.99445003239287,-87.6596937931052
2663543.0,LA MOM KITCHEN,3312 S HALSTED ST ,CHICAGO,IL,60608.0,41.834369784775426,-87.64634011031984
2663557.0,PLAYAS NAYARITAS 2,6000 W GRAND AVE ,CHICAGO,IL,60639.0,41.92067663098194,-87.77563026904085
2663587.0,HYATT HOUSE,105 N MAY ST BLDG ,CHICAGO,IL,60607.0,41.88317649586642,-87.65542538308661
2663627.0,MAJANI,756 E 111TH ST ,CHICAGO,IL,60628.0,41.692975933284224,-87.60266451724691
2663628.0,MAJANI,7261 S EXCHANGE AVE ,CHICAGO,IL,60649.0,41.763170624145694,-87.56354262386552
2663629.0,BIG BITE SUSHI,3811 N ASHLAND AVE ,CHICAGO,IL,60613.0,41.95101642673758,-87.66882174295193
2663633.0,SPILT MILK,1844 S BLUE ISLAND AVE ,CHICAGO,IL,60608.0,41.85673053879921,-87.6622998362592
2663673.0,THE POWERHOUSE RESTAURANT CO.,2113 S STATE ST ,CHICAGO,IL,60616.0,41.8538272308785,-87.62695799487781
2663700.0,TACOS Y TAMALES EL POLLO.,4014 W 26TH ST ,CHICAGO,IL,60623.0,41.84435644599689,-87.72520458577316
2663706.0,D'ANARDO'S PIZZA,6535 W 63RD ST ,CHICAGO,IL,60638.0,41.77750979776258,-87.78514577168241
2663711.0,SUSUPUATO RESTAURANT,6161 N BROADWAY ,CHICAGO,IL,60660.0,41.99409182900129,-87.66024611480586
2663712.0,GREENLINE COFFEE,501 E 61ST ST ,CHICAGO,IL,60637.0,41.78381930335949,-87.6131888960692
2663719.0,CANAAN PIZA INC/SARPINO'S PIZZA,4830 N PULASKI RD ,CHICAGO,IL,60630.0,41.9691923029365,-87.72820341214991
2663727.0,"ICE Q, INC.",3308 N WESTERN AVE ,CHICAGO,IL,60618.0,41.94158571345376,-87.68837619919589
2663728.0,"I'M HUNGRY NOW!!, LLC",901 W 87TH ST ,CHICAGO,IL,60620.0,41.73592705196853,-87.64616369258991
2663729.0,LAURA'S PIZZA AND PASTA INC.,1546 W 35TH ST ,CHICAGO,IL,60609.0,41.83061909968553,-87.66498111376345
2663742.0,J & N GRILLE,4570 N BROADWAY ,CHICAGO,IL,60640.0,41.965270144388526,-87.65755429202558
2663744.0,AL NOOR MEAT & GROCERY,2514 W DEVON AVE ,CHICAGO,IL,60659.0,41.99778601054762,-87.6929777500132
2663749.0,RASMIAH FOOD,4959 W AUGUSTA BLVD ,CHICAGO,IL,60651.0,41.898523624477036,-87.75066658623362
2663751.0,MATI'S THE COFFEE COMPANY,5301 W BELMONT AVE ,CHICAGO,IL,60641.0,41.93855671746133,-87.75925719937484
2663752.0,RACINE ONE STOP FOOD,7357 S RACINE AVE ,CHICAGO,IL,60636.0,41.75970438569175,-87.65383153233265
2663782.0,MILLIE'S HOUSE KEDZIE,3026-3030 N KEDZIE AVE ,CHICAGO,IL,60618.0,41.93651966909535,-87.70769699289312
2663790.0,DOGGONE'S,3301 W ARMITAGE AVE ,CHICAGO,IL,60647.0,41.91724978007896,-87.71035570565451
2663806.0,The Honey Baked Ham,8105 S Cicero AVE ,CHICAGO,IL,60652.0,41.74541442471779,-87.74108051492969
2663812.0,MI TIERRA SOUTH RESTAURANT,2528 S KEDZIE AVE ,CHICAGO,IL,60623.0,41.845451414064215,-87.70521428516844
2663833.0,87TH STREET JERK,1710 W 87TH ST ,CHICAGO,IL,60620.0,41.735860336679785,-87.66601508725581
2663850.0,HELIX CAFE,6237 N CLARK ST ,CHICAGO,IL,60660.0,41.99542843435551,-87.67004103936908
2663860.0,COACH'S,6169-6171 N NORTHWEST HWY ,CHICAGO,IL,60631.0,41.9939151841501,-87.8014320082191
2663861.0,COACH'S,6169-6171 N NORTHWEST HWY ,CHICAGO,IL,60631.0,41.9939151841501,-87.8014320082191
2663877.0,GOLDEN SPICE BAKERY,2338 S KEDZIE AVE ,CHICAGO,IL,60623.0,41.84879049508066,-87.70531098155865
2663889.0,PEAR CHEF,2300 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL,60616.0,41.85118706373913,-87.61911261124212
2663902.0,SUBWAY,33 E 71ST ST ,CHICAGO,IL,60619.0,41.765430389450366,-87.62336961675855
2663906.0,SEE THRU CHINESE KITCHEN,7118 S WESTERN AVE ,CHICAGO,IL,60636.0,41.76409854092722,-87.68337319418566
2663911.0,GRAZE,108 W CHICAGO AVE ,CHICAGO,IL,60654.0,41.896740178206734,-87.63161411294081
2663938.0,PIZZA HUT # 35190,2516 W NORTH AVE ,CHICAGO,IL,60647.0,41.910397257330345,-87.69036693741434
2663945.0,ANDY'S THAI KITCHEN III,950 W DIVERSEY PKWY ,CHICAGO,IL,60614.0,41.93275507540196,-87.65348810068593
2663952.0,FLAMES JAMICAN JERK LLC,316 E 95TH ST ,CHICAGO,IL,60619.0,41.72197424071175,-87.61577946885357
2663961.0,BLACKWOOD BBQ,211 W ADAMS ST ,CHICAGO,IL,60606.0,41.879272838776735,-87.63410319837826
2663992.0,THE TEA POST,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2664003.0,CHENG CHOPSTICKS,3054 W ARMITAGE AVE ,CHICAGO,IL,60647.0,41.91753133022203,-87.70461978939348
2664004.0,A & F RETAIL INC,3801 W DIVISION ST ,CHICAGO,IL,60651.0,41.902602580957634,-87.72148996575979
2664007.0,ENGLEWOOD COMMUNITY MART LLC,6958 S WENTWORTH AVE ,CHICAGO,IL,60621.0,41.76734281895321,-87.62996988733381
2664014.0,ORA CASUAL DINING,6043 W ADDISON ST ,CHICAGO,IL,60634.0,41.945644781746616,-87.778210263651
2664015.0,T-TIME NUTRITION,3028 W CERMAK RD ,CHICAGO,IL,60623.0,41.85192812509947,-87.7015200004509
2664053.0,FIVE SQUARED FOOD TRUCK,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2664061.0,REMEDY AT AON CENTER,200 E RANDOLPH ST ,CHICAGO,IL,60601.0,41.8846320757672,-87.62224799108878
2664062.0,CITY LINE CAFE,8700 W BRYN MAWR AVE ,CHICAGO,IL,60631.0,41.98109378013414,-87.844075627491
2664063.0,ANTHONY'S DINER,7544 W ADDISON ST ,CHICAGO,IL,60634.0,41.945225909077436,-87.81607437620299
2664066.0,TBD,2600-2604 W LITHUANIAN PLAZA CT ,CHICAGO,IL,60629.0,41.768365835791016,-87.6883009077208
2664068.0,TBD,2600-2604 W LITHUANIAN PLAZA CT ,CHICAGO,IL,60629.0,41.768365835791016,-87.6883009077208
2664071.0,URBAN NOMADS,2439 N CLARK ,CHICAGO,IL,60614.0,41.926688121165775,-87.64098658024264
2664074.0,INGRAINED,108 W CHICAGO AVE ,CHICAGO,IL,60654.0,41.896740178206734,-87.63161411294081
2664090.0,TBD,345 E SUPERIOR ST ,CHICAGO,IL,60611.0,41.895718821831274,-87.61873143015465
2664102.0,HYATT HOUSE,105 N MAY ST BLDG ,CHICAGO,IL,60607.0,41.88317649586642,-87.65542538308661
2664105.0,DOPPIO COFFEE HOUSE,3054 N GREENVIEW AVE ,CHICAGO,IL,60657.0,41.937724818923385,-87.66631958490133
2664116.0,FRIO GELATO,600 E GRAND AVE ,CHICAGO,IL,60611.0,41.89209413686178,-87.61156988394657
2664128.0,THE LEARNING PLACE,406-414 E 75TH ST ,CHICAGO,IL,60619.0,41.75852366871204,-87.61480538742025
2664140.0,PALETERIA LINDO MICHOACAN,5245 W FULLERTON AVE ,CHICAGO,IL,60639.0,41.92397325927494,-87.75798631267563
2664151.0,URBAN TABLES,6958 N CLARK ST ,CHICAGO,IL,60626.0,42.008279359891695,-87.67394733296669
2664156.0,EL NUEVO PUERTO MARISCOS AND GRILL,2752 W LAWRENCE AVE ,CHICAGO,IL,60625.0,41.968644613011605,-87.69828568537154
2664160.0,SABROSO,624 N ASHLAND AVE ,CHICAGO,IL,60622.0,41.893249885934495,-87.66735616835486
2664537.0,HFC & SHAWARMA GRILL,6242-6244 N CALIFORNIA AVE ,CHICAGO,IL,60659.0,41.995232762823456,-87.69970637634346
2664549.0,MUSE SPIRITS,3169 N BROADWAY ,CHICAGO,IL,60657.0,41.93971362082049,-87.64424228290623
2664615.0,ODA MEDITERRANEAN CUISINE,5657-5659 N CLARK ST ,CHICAGO,IL,60660.0,41.984972169276034,-87.66892851302207
2664621.0,PETE'S GRILL,7557 N PAULINA ST ,CHICAGO,IL,60626.0,42.019203308313436,-87.67357923644741
2664632.0,URBAN GROCERS,729 S STATE ST ,CHICAGO,IL,60605.0,41.872391868196814,-87.62739612224281
2664640.0,VISITA MARAVATIO RESTAURANT,1621 W 43RD ST ,CHICAGO,IL,60609.0,41.81574934302802,-87.66612592500469
2664659.0,TOM AND JERRY'S,6359 W MONTROSE AVE ,CHICAGO,IL,60634.0,41.96010805917759,-87.78674162992826
2664661.0,TAQUERIA EL HEREDERO II LLC,2624 W NORTH AVE ,CHICAGO,IL,60647.0,41.91036609826102,-87.69310770815113
2664686.0,PHLAVZ FOOD TRUCK,2300 S THROOP ST ,CHICAGO,IL,60608.0,41.85045102427,-87.65879785567869
2664694.0,TRIO,840 N ORLEANS ST ,CHICAGO,IL,60610.0,41.897839232090995,-87.63736478047242
2664696.0,"PILSEN'S ITALIAN ICE, INC.",1165 W 18TH ST ,CHICAGO,IL,60608.0,41.85785490146855,-87.65576066755213
2664715.0,AZIZ CAFE,4040 W MONTROSE AVE ,CHICAGO,IL,60641.0,41.96103896740839,-87.72951575987875
2664725.0,TABAQ RESTAURANT,1245 N CLYBOURN AVE ,CHICAGO,IL,60610.0,41.90478289398331,-87.64076764791562
2664776.0,AMARU,1904 W NORTH AVE ,CHICAGO,IL,60622.0,41.910630040252755,-87.67525266517114
2664777.0,AMARU,1904 W NORTH AVE ,CHICAGO,IL,60622.0,41.910630040252755,-87.67525266517114
2664783.0,FOODA - 600 W CHICAGO PLAZA,600 W CHICAGO AVE ,CHICAGO,IL,60654.0,41.89658519119956,-87.64299618172501
2664784.0,FOODA - 515 N STATE,515 N STATE ST ,CHICAGO,IL,60654.0,41.89141810118847,-87.62791475607905
2664785.0,FOODA - 29 E MADISON,29 E MADISON ST ,CHICAGO,IL,60602.0,41.881965330252534,-87.62679322159418
2664786.0,FOODA - 180 N LASALLE,180 N LA SALLE ST ,CHICAGO,IL,60601.0,41.8854443881431,-87.63258213484622
2664787.0,FOODA - 737 N MICHIGAN,737 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.89603605011911,-87.62413103273497
2664788.0,FOODA - 111 N CANAL,111 N CANAL ST ,CHICAGO,IL,60606.0,41.883565312759245,-87.63963728368088
2664795.0,FOODA - SHOPS AT NORTH BRIDGE,520 N MICHIGAN AVE ,CHICAGO,IL,60611.0,41.89168851736832,-87.6243071781258
2664796.0,FOODA- 10- 30 S Wacker,10 S WACKER DR ,CHICAGO,IL,60606.0,41.881722456809335,-87.63716361820066
2664804.0,FLAVA FOOD 4 THE SOUL,3952 W 16TH ST ,CHICAGO,IL,60623.0,41.858980933078705,-87.72455324225477
2664805.0,NEVERIA Y FRUTERIA MI LINDA MICHOACANA,2740 W 59TH ST ,CHICAGO,IL,60629.0,41.786530774401776,-87.69277691398389
2664847.0,LA BOULANGERIE,3129 W LOGAN BLVD ,CHICAGO,IL,60647.0,41.927864202687005,-87.7061618818839
2664858.0,FOODA - 200 W MADISON,200 W MADISON ST ,CHICAGO,IL,60606.0,41.88205498997484,-87.63389990116276
2664859.0,FOODA- 150 N RIVERSIDE,150 N RIVERSIDE PLZ ,CHICAGO,IL,60606.0,41.88508945576888,-87.63840559417187
2664868.0,TWISTED EGGROLL,55-71 W RIVERWALK ,CHICAGO,IL,60601.0,41.88695199839047,-87.62987459293427
2664869.0,PILOT  PROJECT,2140 N MILWAUKEE AVE ,CHICAGO,IL,60647.0,41.919993348176156,-87.69282669391245
2664873.0,HALAL FRIED CHICKEN AND SEAFOOD,6426 N WESTERN AVE ,CHICAGO,IL,60645.0,41.99855091661824,-87.69005396218435
2664885.0,D'S PIZZERIA & RESTAURANT,1158 W 63RD ST ,CHICAGO,IL,60621.0,41.779718692248785,-87.65444285882549
2664897.0,WOW BAO,1 W DIVISION ST ,CHICAGO,IL,60610.0,41.90383104554419,-87.62874004775949
2664904.0,LA MICHOACANA,5133 S PULASKI RD ,CHICAGO,IL,60632.0,41.79947418765299,-87.72319463428768
